"","zipcode","date","hour_of_day","policy_active","traffic_index","cars_requested","cars_available","mean_price","std_price","zipcode_type","major_city","post_office_city","common_city_list","county","state","lat","lng","timezone","radius_in_miles","area_code_list","population","population_density","land_area_in_sqmi","water_area_in_sqmi","housing_units","occupied_housing_units","median_home_value","median_household_income","bounds_west","bounds_east","bounds_north","bounds_south"
"6912","90301",2023-03-30,15,1,41.0099043299021,22,27,48.5792000717807,1.83329341592621,"Standard","Inglewood","Inglewood, CA",<raw>,"Los Angeles County","CA",33.96,-118.36,"Pacific",1,<raw>,36568,14760,2.48,0,12565,11895,280800,38160,-118.37885,-118.343908,33.97116,33.945395
"6913","94556",2023-09-04,1,0,65.6525770225137,26,32,52.8232538949526,5.35320928886671,"Standard","Moraga","Moraga, CA",<raw>,"Contra Costa County","CA",37.84,-122.12,"Pacific",3,<raw>,15229,1243,12.25,0,5817,5631,886400,120960,-122.161334,-122.063055,37.876077,37.807309
"6914","93778",2023-09-02,15,0,36.333513034315,22,32,43.9391525450166,5.2613635340961,"PO Box","Fresno",NA,<raw>,"Fresno County","CA",NA,NA,NA,NA,<raw>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6915","92582",2023-01-18,12,1,57.9116550339797,19,37,59.4264418012877,6.78144387750438,"Standard","San Jacinto","San Jacinto, CA",<raw>,"Riverside County","CA",33.81,-117.02,"Pacific",3,<raw>,15649,846,18.5,0.3,4661,4101,160300,58051,-117.068606,-116.9715,33.852965,33.772745
"6916","91326",2023-01-28,14,1,33.507641762219,24,29,70.1305347151414,3.39516650719353,"Standard","Porter Ranch","Porter Ranch, CA",<raw>,"Los Angeles County","CA",34.29,-118.56,"Pacific",3,<raw>,33708,4131,8.16,0.01,12206,11770,611800,99230,-118.596208,-118.523323,34.303478,34.25726
"6917","95818",2023-08-20,18,1,66.0222890237432,19,31,40.8801918714687,7.09899123025039,"Standard","Sacramento","Sacramento, CA",<raw>,"Sacramento County","CA",38.56,-121.49,"Pacific",2,<raw>,19811,5158,3.84,0.15,10143,9370,408500,57500,-121.520965,-121.472907,38.575563,38.538135
"6918","90290",2023-01-17,0,1,32.6198733310893,22,29,36.6552661046818,9.66497608553162,"Standard","Topanga","Topanga, CA",<raw>,"Los Angeles County","CA",34.09,-118.61,"Pacific",4,<raw>,6368,318,20.05,0.01,2867,2612,924800,118750,-118.651776,-118.564752,34.141851,34.03877
"6919","92811",2023-06-27,5,0,76.7985341423706,28,32,69.2664099942851,4.66981034526853,"PO Box","Atwood",NA,<raw>,"Orange County","CA",NA,NA,NA,NA,<raw>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6920","92661",2023-08-12,18,0,41.5441757531164,22,31,59.6304662048767,4.6597212458714,"Standard","Newport Beach","Newport Beach, CA",<raw>,"Orange County","CA",33.6,-117.9,"Pacific",1,<raw>,3744,5749,0.65,1.26,2609,1854,1000001,90357,-117.929442,-117.877408,33.610321,33.587959
"6921","96056",2023-02-17,22,0,38.0908113935037,15,35,57.4389101689299,11.6315685015809,"Standard","Mcarthur","Mcarthur, CA",<raw>,"Shasta County","CA",41,-121.1,"Pacific",30,<raw>,1642,5,337.32,4.71,884,691,215100,46184,-121.620778,-120.979026,41.301743,40.765958
"6922","93592",2023-01-19,9,1,42.7350765812357,19,34,49.9836808903673,6.67998773664565,"PO Box","Trona","Trona, CA",<raw>,"Inyo County","CA",35.9,-117.3,"Pacific",35,<raw>,64,0,150.14,8.07,44,30,NA,NA,-117.424409,-117.145222,36.163616,35.795004
"6923","95819",2023-08-19,20,1,71.6090240776245,28,28,67.9863894328024,0.727951844289219,"Standard","Sacramento","Sacramento, CA",<raw>,"Sacramento County","CA",38.57,-121.44,"Pacific",2,<raw>,17141,5067,3.38,0.17,8036,7593,394600,81076,-121.462649,-121.419995,38.58773,38.55102
"6924","92627",2023-10-22,9,1,61.7266399914425,26,31,45.2393102704313,5.40052527814891,"Standard","Costa Mesa","Costa Mesa, CA",<raw>,"Orange County","CA",33.65,-117.92,"Pacific",2,<raw>,61510,9688,6.35,0.04,22839,21761,548500,58167,-117.953665,-117.883083,33.670976,33.625171
"6925","91801",2023-04-29,15,1,60.0598688276209,17,23,61.2639768606532,4.78389031386319,"Standard","Alhambra","Alhambra, CA",<raw>,"Los Angeles County","CA",34.09,-118.13,"Pacific",2,<raw>,52735,12101,4.36,0,20521,19315,468500,53027,-118.16066,-118.108181,34.111146,34.069767
"6926","93501",2023-10-26,22,1,49.0425626784277,22,25,54.6829673740258,1.79706536324237,"Standard","Mojave","Mojave, CA",<raw>,"Kern County","CA",35.2,-118.1,"Pacific",32,<raw>,5467,33,163.83,0.1,2418,2007,68500,30250,-118.37913,-117.968005,35.301462,34.892674
"6927","93532",2023-01-27,19,0,84.9778360661564,16,23,72.3102530441626,-0.214525634197807,"Standard","Lake Hughes","Lake Hughes, CA",<raw>,"Los Angeles County","CA",34.7,-118.5,"Pacific",14,<raw>,2932,26,113.67,0.4,1291,1079,246900,62688,-118.727797,-118.329637,34.783256,34.59666
"6928","93140",2023-11-24,23,0,41.8690739391476,25,30,45.7497087815236,3.80769123403402,"PO Box","Santa Barbara",NA,<raw>,"Santa Barbara County","CA",NA,NA,NA,NA,<raw>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6929","95404",2023-03-06,1,1,78.3974900319197,18,33,73.7949265073907,4.18459151125206,"Standard","Santa Rosa","Santa Rosa, CA",<raw>,"Sonoma County","CA",38.5,-122.6,"Pacific",11,<raw>,39761,497,79.97,0.02,17039,15921,473700,66366,-122.741319,-122.540959,38.584168,38.329113
"6930","95133",2023-01-07,1,1,28.8367737087835,23,34,62.4841591852031,0.870778205169348,"Standard","San Jose","San Jose, CA",<raw>,"Santa Clara County","CA",37.37,-121.86,"Pacific",2,<raw>,25401,7982,3.18,0,7651,7365,447700,66705,-121.89171,-121.836513,37.389068,37.352922
"6931","95389",2023-03-30,5,1,47.7192569100851,20,37,73.623329883522,7.26047304336153,"Standard","Yosemite National Park","Yosemite National Park, CA",<raw>,"Mariposa County","CA",37.7,-119.6,"Pacific",20,<raw>,1272,5,236.04,1.36,875,385,226700,36875,-119.8425,-119.196182,37.911826,37.523172
"6932","94044",2023-06-17,7,0,61.7801955937479,17,30,39.889338461088,6.82676944808177,"Standard","Pacifica","Pacifica, CA",<raw>,"San Mateo County","CA",37.63,-122.49,"Pacific",5,<raw>,37296,2543,14.67,0,14550,13989,610400,94453,-122.520852,-122.443422,37.666998,37.562138
"6933","93703",2023-09-20,12,0,62.8804378343786,18,26,52.8229493491062,6.5729616476288,"Standard","Fresno","Fresno, CA",<raw>,"Fresno County","CA",36.77,-119.76,"Pacific",3,<raw>,31868,6741,4.73,0,10249,9442,113700,28663,-119.792804,-119.731687,36.779679,36.75724
"6934","90290",2023-04-29,9,1,52.1475461967385,13,34,57.3427614285711,4.55516296659199,"Standard","Topanga","Topanga, CA",<raw>,"Los Angeles County","CA",34.09,-118.61,"Pacific",4,<raw>,6368,318,20.05,0.01,2867,2612,924800,118750,-118.651776,-118.564752,34.141851,34.03877
"6935","95554",2023-06-30,0,0,91.2409810752161,21,34,41.1369555481829,6.23299613334835,"Standard","Myers Flat","Myers Flat, CA",<raw>,"Humboldt County","CA",40.3,-123.8,"Pacific",8,<raw>,533,11,50.2,0.19,336,261,290000,31107,-123.921213,-123.681089,40.356756,40.197041
"6936","95981",2023-03-08,0,0,40.0820294269506,19,27,52.2126769313412,6.40158592521225,"Standard","Strawberry Valley","Strawberry Valley, CA",<raw>,"Yuba County","CA",39.6,-121,"Pacific",16,<raw>,97,2,41.09,0.25,346,47,219400,2499,-121.14051,-120.949382,39.736762,39.52451
"6937","95159",2023-02-28,0,0,58.7195266480885,21,23,59.1785157530946,5.14386043868756,"PO Box","San Jose",NA,<raw>,"Santa Clara County","CA",NA,NA,NA,NA,<raw>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6938","93922",2023-10-14,17,0,41.1123201836031,23,32,50.4189826424275,5.50266406237651,"PO Box","Carmel",NA,<raw>,"Monterey County","CA",NA,NA,NA,NA,<raw>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6939","95559",2023-02-13,17,0,75.8999434089177,18,33,32.636490356627,4.29631002596511,"PO Box","Phillipsville","Phillipsville, CA",<raw>,"Humboldt County","CA",40.21,-123.788,"Pacific",0.170454545454545,<raw>,182,10,18.05,0.04,110,98,NA,23059,-123.817367,-123.70245,40.232544,40.14406
"6940","90311",2023-01-23,9,1,40.6605883711035,18,30,42.4018749493306,1.28397621021009,"Standard","Inglewood",NA,<raw>,"Los Angeles County","CA",NA,NA,NA,NA,<raw>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6941","95307",2023-07-27,3,0,77.7908954595667,22,38,61.0853804174035,5.55259402958356,"Standard","Ceres","Ceres, CA",<raw>,"Stanislaus County","CA",37.56,-120.96,"Pacific",5,<raw>,42753,1276,33.5,0,13177,12226,158500,47691,-121.021245,-120.901716,37.609323,37.501413
"6942","91207",2023-10-25,13,0,58.309424967922,14,26,43.6884523022965,3.07060181020599,"Standard","Glendale","Glendale, CA",<raw>,"Los Angeles County","CA",34.17,-118.24,"Pacific",1,<raw>,10506,2312,4.54,0.03,4283,4097,782700,91005,-118.288282,-118.229026,34.217792,34.157601
"6943","96079",2023-03-07,5,1,43.0231353912405,24,29,64.0131449883814,4.61513848416744,"PO Box","Shasta Lake",NA,<raw>,"Shasta County","CA",NA,NA,NA,NA,<raw>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6944","94975",2023-01-01,17,1,34.7239275869559,22,36,54.3946738895363,6.59002927659824,"PO Box","Petaluma",NA,<raw>,"Sonoma County","CA",NA,NA,NA,NA,<raw>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6945","91023",2023-03-24,2,1,29.5041287844895,22,37,55.3613991741603,2.33672220661222,"PO Box","Mount Wilson",NA,<raw>,"Los Angeles County","CA",NA,NA,NA,NA,<raw>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6946","95433",2023-10-10,9,1,30.6640363988535,20,24,41.0187173775546,5.71255428271905,"PO Box","El Verano",NA,<raw>,"Sonoma County","CA",NA,NA,NA,NA,<raw>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6947","94589",2023-01-20,5,1,52.6305438549111,24,25,43.4612963085119,8.29831951430364,"Standard","Vallejo","Vallejo, CA",<raw>,"Solano County","CA",38.14,-122.25,"Pacific",3,<raw>,29876,2607,11.46,0.13,9973,9148,181600,56068,-122.290757,-122.202651,38.213068,38.122169
"6948","90029",2023-06-26,7,0,35.5707762172806,20,33,47.2573290584678,5.50635103850776,"Standard","Los Angeles","Los Angeles, CA",<raw>,"Los Angeles County","CA",34.09,-118.29,"Pacific",1,<raw>,38617,28359,1.36,0,14723,13883,511100,36979,-118.309211,-118.277162,34.096706,34.083509
"6949","91496",2023-04-12,3,0,29.2277337416573,15,37,55.5649202330272,7.67900199741527,"Unique","Van Nuys",NA,<raw>,"Los Angeles County","CA",NA,NA,NA,NA,<raw>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6950","95634",2023-07-03,14,1,59.099524949954,18,23,66.625532800285,5.90961282827577,"Standard","Georgetown","Georgetown, CA",<raw>,"El Dorado County","CA",38.9,-120.7,"Pacific",19,<raw>,3232,40,81.13,0.08,1580,1278,277300,56528,-120.902417,-120.646787,39.010397,38.85929
"6951","95372",2023-05-14,14,1,43.8594333683855,18,40,55.0808418640948,3.68283751048132,"Standard","Soulsbyville","Soulsbyville, CA",<raw>,"Tuolumne County","CA",37.99,-120.26,"Pacific",3,<raw>,1963,733,2.68,0.01,848,766,246600,71250,-120.277093,-120.238964,38.020366,37.962759
"6952","96114",2023-07-12,12,1,68.5745217643752,13,38,59.5976522620122,5.54703149964569,"Standard","Janesville","Janesville, CA",<raw>,"Lassen County","CA",40.3,-120.5,"Pacific",11,<raw>,3220,47,67.96,2.11,1372,1212,229500,71786,-120.642505,-120.329854,40.354754,40.205777
"6953","94598",2023-06-15,7,1,70.4317180246865,21,23,45.2501839152571,4.98049647261462,"Standard","Walnut Creek","Walnut Creek, CA",<raw>,"Contra Costa County","CA",37.91,-122.05,"Pacific",6,<raw>,25818,1693,15.25,0.01,10756,10390,719200,121067,-122.05489,-121.925567,37.942412,37.849998
"6954","91702",2023-06-17,12,0,43.8747059817237,18,25,49.9556270279821,7.61273676013469,"Standard","Azusa","Azusa, CA",<raw>,"Los Angeles County","CA",34.2,-117.8,"Pacific",9,<raw>,59705,353,169.36,1.52,16224,15455,301100,55495,-118.051395,-117.650454,34.379198,34.10673
"6955","94127",2023-09-07,23,1,46.5896975105565,18,32,44.8363733510631,7.7496924008274,"Standard","San Francisco","San Francisco, CA",<raw>,"San Francisco County","CA",37.73,-122.46,"Pacific",1,<raw>,19289,10895,1.77,0,7801,7511,916900,131351,-122.472425,-122.442404,37.751303,37.721624
"6956","95927",2023-04-29,23,1,33.6568837510508,18,30,52.6427087398986,6.69776377387817,"PO Box","Chico",NA,<raw>,"Butte County","CA",NA,NA,NA,NA,<raw>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6957","91911",2023-06-15,0,1,65.1997618721179,20,23,48.8672277726813,4.62454911322995,"Standard","Chula Vista","Chula Vista, CA",<raw>,"San Diego County","CA",32.6,-117.04,"Pacific",5,<raw>,82999,7087,11.71,0.19,25616,24622,294900,48111,-117.10076,-117.005248,32.629002,32.5873
"6958","91105",2023-12-24,20,1,49.735711236982,23,37,33.2718423887959,4.16644199347161,"Standard","Pasadena","Pasadena, CA",<raw>,"Los Angeles County","CA",34.14,-118.15,"Pacific",2,<raw>,11254,3047,3.69,0.02,5704,5213,846600,109922,-118.186097,-118.145942,34.159293,34.122738
"6959","91301",2023-04-05,8,1,53.8136365929108,20,27,38.869610283563,4.58951374123702,"Standard","Agoura Hills","Agoura Hills, CA",<raw>,"Los Angeles County","CA",34.12,-118.77,"Pacific",5,<raw>,25488,748,34.09,0.13,9559,9208,680600,109675,-118.832982,-118.697214,34.168526,34.067386
"6960","91351",2023-05-05,8,1,42.6896827007203,22,24,42.646937931585,2.66527468999305,"Standard","Canyon Country","Canyon Country, CA",<raw>,"Los Angeles County","CA",34.43,-118.46,"Pacific",3,<raw>,32362,3381,9.57,0,10531,10036,311600,71153,-118.510042,-118.420263,34.472246,34.404437
"6961","95613",2023-09-26,8,1,38.2782878745557,20,33,60.2637765277513,3.69355329208774,"PO Box","Coloma",NA,<raw>,"El Dorado County","CA",NA,NA,NA,NA,<raw>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6962","93744",2023-10-12,5,1,60.0531971437097,19,36,64.6281600167519,5.66808821314833,"PO Box","Fresno",NA,<raw>,"Fresno County","CA",NA,NA,NA,NA,<raw>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6963","94301",2023-06-27,0,0,78.5745538572789,10,44,54.6786409963545,8.34036713732101,"Standard","Palo Alto","Palo Alto, CA",<raw>,"Santa Clara County","CA",37.44,-122.15,"Pacific",1,<raw>,16995,7161,2.37,0,8109,7579,1000001,122473,-122.171706,-122.130425,37.458205,37.426782
"6964","95453",2023-04-16,19,0,52.3685439562631,22,28,57.1168783150876,4.38497718518333,"Standard","Lakeport","Lakeport, CA",<raw>,"Lake County","CA",39,-122.9,"Pacific",13,<raw>,11256,134,83.72,0.4,5533,4582,212600,43136,-123.03356,-122.81392,39.165962,38.912074
"6965","92234",2023-02-26,21,1,85.1486389889063,20,26,63.6253622898356,3.56912981133718,"Standard","Cathedral City","Cathedral City, CA",<raw>,"Riverside County","CA",33.82,-116.47,"Pacific",5,<raw>,51151,3251,15.73,0.26,20958,17019,179400,44440,-116.493477,-116.440566,33.867515,33.759202
"6966","95368",2023-05-01,10,0,36.4718573321491,15,28,44.3323907190391,5.72420755957222,"Standard","Salida","Salida, CA",<raw>,"Stanislaus County","CA",37.7,-121.09,"Pacific",2,<raw>,13614,4140,3.29,0.25,4159,3891,177800,70875,-121.111349,-121.053657,37.742128,37.682917
"6967","91007",2023-08-25,2,1,53.5612305548865,16,33,54.8782976237746,3.57996979423458,"Standard","Arcadia","Arcadia, CA",<raw>,"Los Angeles County","CA",34.13,-118.05,"Pacific",2,<raw>,34095,6134,5.56,0.01,12750,12033,756600,73615,-118.069388,-118.030768,34.149055,34.101442
"6968","96088",2023-02-11,9,0,50.4099744268257,15,24,51.5469651711611,3.94801518443634,"Standard","Shingletown","Shingletown, CA",<raw>,"Shasta County","CA",40.5,-121.8,"Pacific",21,<raw>,4506,29,157.56,0.25,2567,1986,215800,46045,-122.150181,-121.614899,40.579579,40.412098
"6969","94248",2023-07-19,1,1,52.9323867479151,16,35,35.0285032337697,7.18699313773875,"PO Box","Sacramento",NA,<raw>,"Sacramento County","CA",NA,NA,NA,NA,<raw>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6970","96017",2023-01-31,20,1,25.9113747726397,24,24,45.0808486415274,3.83047383876757,"Standard","Castella","Castella, CA",<raw>,"Shasta County","CA",41.1,-122.4,"Pacific",10,<raw>,171,1,146.1,0.66,184,76,176800,31042,-122.498757,-122.061048,41.184978,41.035913
"6971","93581",2023-06-25,12,0,30.941669953281,14,33,44.9920359740152,0.97125841641673,"PO Box","Tehachapi",NA,<raw>,"Kern County","CA",NA,NA,NA,NA,<raw>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6972","90630",2023-06-13,12,1,41.9605640867713,19,36,54.7416109608923,6.10517012640145,"Standard","Cypress","Cypress, CA",<raw>,"Orange County","CA",33.82,-118.04,"Pacific",2,<raw>,47993,7835,6.13,0.01,16204,15785,494900,78745,-118.064955,-118.01068,33.846121,33.791998
"6973","94709",2023-04-30,18,0,45.0641766625744,26,29,57.2535163580584,4.76236426737732,"Standard","Berkeley","Berkeley, CA",<raw>,"Alameda County","CA",37.88,-122.27,"Pacific",0.738636363636364,<raw>,11806,20084,0.59,0,5605,5189,711500,57433,-122.275673,-122.254723,37.886328,37.873036
"6974","91741",2023-12-16,3,1,49.1849873490634,22,26,63.6270642780314,3.60672641891303,"Standard","Glendora","Glendora, CA",<raw>,"Los Angeles County","CA",34.16,-117.84,"Pacific",4,<raw>,25824,1743,14.82,0.15,9433,9126,554400,82550,-117.890791,-117.793842,34.179662,34.125325
"6975","95968",2023-12-18,15,1,63.158145343493,21,28,41.5380713465865,5.86022154916918,"Standard","Palermo","Palermo, CA",<raw>,"Butte County","CA",39.43,-121.56,"Pacific",4,<raw>,1412,912,1.55,0,514,490,103600,46618,-121.56818,-121.537364,39.444653,39.424156
"6976","95922",2023-04-26,23,0,67.5033563945368,23,25,42.7175989565579,1.954743606358,"Standard","Camptonville","Camptonville, CA",<raw>,"Yuba County","CA",39.6,-121,"Pacific",18,<raw>,687,11,62.77,4.24,412,321,120500,24700,-121.163334,-120.904345,39.606798,39.368074
"6977","91607",2023-12-02,19,1,63.0155343088897,19,37,44.2022702598517,7.09440259720517,"Standard","Valley Village","Valley Village, CA",<raw>,"Los Angeles County","CA",34.16,-118.4,"Pacific",1,<raw>,27927,11448,2.44,0.02,13841,12859,594100,56635,-118.414181,-118.387729,34.179408,34.150256
"6978","94297",2023-07-28,17,0,21.7402999996868,19,41,53.330687300447,4.08285349041272,"PO Box","Sacramento",NA,<raw>,"Sacramento County","CA",NA,NA,NA,NA,<raw>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6979","94702",2023-09-23,10,1,56.1478199163655,14,17,57.3285124813927,4.63193602506445,"Standard","Berkeley","Berkeley, CA",<raw>,"Alameda County","CA",37.86,-122.29,"Pacific",2,<raw>,15979,12543,1.27,0,7959,7358,526900,57457,-122.295896,-122.277693,37.88208,37.846972
"6980","94924",2023-08-08,12,1,38.6573019826665,12,36,47.6961177093011,4.03880319949888,"Standard","Bolinas","Bolinas, CA",<raw>,"Marin County","CA",38,-122.8,"Pacific",8,<raw>,1638,71,23.12,4.21,995,707,818000,63750,-122.783931,-122.628711,37.994453,37.883072
"6981","92513",2023-08-03,3,1,55.222343475209,13,19,42.3390787312559,6.6791418155498,"PO Box","Riverside",NA,<raw>,"Riverside County","CA",NA,NA,NA,NA,<raw>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6982","95155",2023-04-13,14,1,67.4742632105826,18,35,24.4963033309178,5.21367401444604,"PO Box","San Jose",NA,<raw>,"Santa Clara County","CA",NA,NA,NA,NA,<raw>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6983","90845",2023-02-18,22,0,56.4491805610542,21,29,57.5742281689991,2.51146661029465,"Unique","Long Beach",NA,<raw>,"Los Angeles County","CA",NA,NA,NA,NA,<raw>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6984","96065",2023-06-29,22,1,52.6394429889337,16,23,31.7156690138891,1.68777981728815,"Standard","Montgomery Creek","Montgomery Creek, CA",<raw>,"Shasta County","CA",41,-122,"Pacific",23,<raw>,357,4,84.75,0.42,221,144,325000,35156,-121.996451,-121.761681,40.959029,40.803567
"6985","94244",2023-09-25,19,1,54.0609360971255,18,36,47.3696018944462,4.67804291743542,"PO Box","Sacramento",NA,<raw>,"Sacramento County","CA",NA,NA,NA,NA,<raw>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6986","92339",2023-07-06,21,1,64.3687174206896,27,32,37.4343835901477,6.53070535758568,"Standard","Forest Falls","Forest Falls, CA",<raw>,"San Bernardino County","CA",34.1,-116.8,"Pacific",11,<raw>,885,84,10.57,0,716,389,237500,61563,-116.981875,-116.8773,34.121018,34.067928
"6987","96003",2023-06-03,2,1,68.8939931143228,21,27,46.033603594538,6.71908057774839,"Standard","Redding","Redding, CA",<raw>,"Shasta County","CA",40.7,-122.3,"Pacific",11,<raw>,44461,187,237.55,22.41,19402,18128,227000,45722,-122.460736,-122.017214,40.921025,40.557949
"6988","95715",2023-09-30,15,1,27.1435596746456,20,36,35.7953005718797,6.1182145165922,"PO Box","Emigrant Gap","Emigrant Gap, CA",<raw>,"Placer County","CA",39.22,-120.64,"Pacific",1,<raw>,115,4,26.06,1.08,143,52,275000,40313,-120.759289,-120.555314,39.344849,39.178723
"6989","90040",2023-08-04,23,1,23.9455102189648,16,33,56.1360933675341,3.18315384150513,"Standard","Los Angeles","Los Angeles, CA",<raw>,"Los Angeles County","CA",33.99,-118.15,"Pacific",2,<raw>,12520,2243,5.58,0,3397,3317,326100,47758,-118.183649,-118.121307,34.017399,33.970934
"6990","92414",2023-02-03,16,0,73.5337468746055,16,20,40.028925445717,5.29148949471272,"Unique","San Bernardino",NA,<raw>,"San Bernardino County","CA",NA,NA,NA,NA,<raw>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6991","91354",2023-05-12,9,1,80.3416602031596,21,23,37.4202755482897,4.96888931170415,"Standard","Valencia","Valencia, CA",<raw>,"Los Angeles County","CA",34.46,-118.56,"Pacific",3,<raw>,28722,3292,8.72,0,9926,9522,454800,107654,-118.579079,-118.531407,34.503942,34.427783
"6992","92282",2023-05-15,10,1,65.3815792692389,18,25,62.222784032098,3.03804714797696,"Standard","Whitewater","Whitewater, CA",<raw>,"Riverside County","CA",33.97,-116.67,"Pacific",6,<raw>,1239,17,71.1,2.12,607,478,89000,36544,-116.737413,-116.57502,34.033793,33.887918
"6993","90265",2023-09-12,13,0,59.2838805381233,22,34,67.7384186429079,5.75550653235286,"Standard","Malibu","Malibu, CA",<raw>,"Los Angeles County","CA",34.1,-118.8,"Pacific",19,<raw>,18116,168,107.79,7.28,9033,7174,1000001,129750,-119.068335,-118.566901,34.148593,33.995507
"6994","95798",2023-12-19,16,1,70.0314611707689,20,35,35.5594432298925,6.48612707145865,"PO Box","West Sacramento",NA,<raw>,"Yolo County","CA",NA,NA,NA,NA,<raw>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
